method,n,d,instance_id,LB,UB,Cuts,TotalTime,Gap%,Cost,FirstStageTime,SecondStageTime
Matheuristic,100,0.2,"RNDN100D0.2R0.003P(75, 175)I1",,,,19.695816040039062,,604680.0,19.650620937347412,0.0451951026916503
ILP,100,0.2,"RNDN100D0.2R0.003P(75, 175)I2",615135.0,615135.0,25.0,128.37008905410767,0.0,,,
MILP,100,0.2,"RNDN100D0.2R0.003P(75, 175)I2",615135.0,615135.0,33.0,33.19471096992493,0.0,,,
Matheuristic,100,0.2,"RNDN100D0.2R0.003P(75, 175)I2",,,,23.187581062316895,,609415.0,23.118077039718628,0.0695040225982666
ILP,100,0.2,"RNDN100D0.2R0.003P(100, 200)I0",729781.0,729781.0,18.0,17.219247102737427,0.0,,,
MILP,100,0.2,"RNDN100D0.2R0.003P(100, 200)I0",729780.9999999993,729781.0,15.0,4.055146932601929,9.571253992110085e-14,,,
Matheuristic,100,0.2,"RNDN100D0.2R0.003P(100, 200)I0",,,,5.562871694564819,,726730.0,5.537157773971558,0.0257139205932617
ILP,100,0.2,"RNDN100D0.2R0.003P(100, 200)I1",736523.5885972101,736550.0,19.0,31.088501930236816,0.0035858261882935,,,
MILP,100,0.2,"RNDN100D0.2R0.003P(100, 200)I1",736497.4736842106,736550.0,26.0,13.365308046340942,0.0071313985186934,,,
Matheuristic,100,0.2,"RNDN100D0.2R0.003P(100, 200)I1",,,,5.493269205093384,,730726.0,5.445908069610596,0.047361135482788
ILP,100,0.2,"RNDN100D0.2R0.003P(100, 200)I2",731118.0,731118.0,28.0,20.35514998435974,0.0,,,
MILP,100,0.2,"RNDN100D0.2R0.003P(100, 200)I2",731118.0,731118.0,26.0,7.3299150466918945,0.0,,,
Matheuristic,100,0.2,"RNDN100D0.2R0.003P(100, 200)I2",,,,7.069910049438477,,726692.0,7.037174940109253,0.0327351093292236
ILP,100,0.3,"RNDN100D0.3R0.001P(25, 125)I0",283902.0,283930.0,7.0,1.3713710308074951,0.009861585602085,,,
MILP,100,0.3,"RNDN100D0.3R0.001P(25, 125)I0",283906.0,283930.0,8.0,1.0989890098571775,0.00845278765893,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.001P(25, 125)I0",,,,0.8591580390930176,,294286.0,0.7602279186248779,0.0989301204681396
ILP,100,0.3,"RNDN100D0.3R0.001P(25, 125)I1",281821.0,281838.0,7.0,2.332740068435669,0.0060318338903909,,,
MILP,100,0.3,"RNDN100D0.3R0.001P(25, 125)I1",281838.0,281838.0,9.0,1.082651138305664,0.0,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.001P(25, 125)I1",,,,1.4932034015655518,,292052.0,1.3810093402862549,0.1121940612792968
ILP,100,0.3,"RNDN100D0.3R0.001P(25, 125)I2",282024.0,282024.0,7.0,1.5776281356811523,0.0,,,
MILP,100,0.3,"RNDN100D0.3R0.001P(25, 125)I2",282024.0,282024.0,9.0,0.8091030120849609,0.0,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.001P(25, 125)I2",,,,0.9498088359832764,,293037.0,0.8517749309539795,0.0980339050292968
ILP,100,0.3,"RNDN100D0.3R0.001P(50, 150)I0",378234.0,378234.0,6.0,2.9896240234375,0.0,,,
MILP,100,0.3,"RNDN100D0.3R0.001P(50, 150)I0",378204.2647058823,378234.0,13.0,2.5942490100860596,0.0078616132123633,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.001P(50, 150)I0",,,,3.604203939437866,,392797.0,3.56510591506958,0.0390980243682861
ILP,100,0.3,"RNDN100D0.3R0.001P(50, 150)I1",376048.0,376048.0,11.0,1.8177881240844729,0.0,,,
MILP,100,0.3,"RNDN100D0.3R0.001P(50, 150)I1",376013.6666666666,376048.0,12.0,0.8921961784362793,0.0091300401367304,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.001P(50, 150)I1",,,,1.0242679119110107,,389988.0,0.9916439056396484,0.0326240062713623
ILP,100,0.3,"RNDN100D0.3R0.001P(50, 150)I2",377432.0,377432.0,4.0,1.5456209182739258,0.0,,,
MILP,100,0.3,"RNDN100D0.3R0.001P(50, 150)I2",377432.0,377432.0,8.0,0.9628920555114746,0.0,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.001P(50, 150)I2",,,,0.7718541622161865,,391662.0,0.7084152698516846,0.0634388923645019
ILP,100,0.3,"RNDN100D0.3R0.001P(75, 175)I0",471387.0,471387.0,9.0,1.3090789318084717,0.0,,,
MILP,100,0.3,"RNDN100D0.3R0.001P(75, 175)I0",471387.0,471387.0,12.0,1.3363189697265625,0.0,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.001P(75, 175)I0",,,,1.3660030364990234,,487254.0,1.3366961479187012,0.0293068885803222
ILP,100,0.3,"RNDN100D0.3R0.001P(75, 175)I1",472499.33333333355,472523.0,11.0,2.734596014022827,0.0050085745384781,,,
MILP,100,0.3,"RNDN100D0.3R0.001P(75, 175)I1",472523.0,472523.0,12.0,2.7797739505767822,0.0,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.001P(75, 175)I1",,,,1.7047154903411863,,487405.0,1.697596311569214,0.0071191787719726
ILP,100,0.3,"RNDN100D0.3R0.001P(75, 175)I2",470205.0,470205.0,9.0,3.091172933578491,0.0,,,
MILP,100,0.3,"RNDN100D0.3R0.001P(75, 175)I2",470162.00000000006,470205.0,16.0,1.8356599807739256,0.0091449474165399,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.001P(75, 175)I2",,,,1.3958170413970947,,486962.0,1.2919681072235107,0.1038489341735839
ILP,100,0.3,"RNDN100D0.3R0.001P(100, 200)I0",568003.0,568022.0,10.0,4.044061899185181,0.0033449408649664,,,
MILP,100,0.3,"RNDN100D0.3R0.001P(100, 200)I0",568022.0,568022.0,12.0,1.8349599838256836,0.0,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.001P(100, 200)I0",,,,2.262328863143921,,588161.0,2.232210874557495,0.0301179885864257
ILP,100,0.3,"RNDN100D0.3R0.001P(100, 200)I1",569678.3333333329,569709.0,19.0,5.6047728061676025,0.0053828650534033,,,
MILP,100,0.3,"RNDN100D0.3R0.001P(100, 200)I1",569662.4705882353,569709.0,11.0,2.0438530445098877,0.0081672242784823,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.001P(100, 200)I1",,,,1.2338144779205322,,589602.0,1.1519038677215576,0.0819106101989746
ILP,100,0.3,"RNDN100D0.3R0.001P(100, 200)I2",565793.0,565847.0,13.0,5.376093149185181,0.009543215745599,,,
MILP,100,0.3,"RNDN100D0.3R0.001P(100, 200)I2",565847.0,565847.0,15.0,2.4701201915740967,0.0,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.001P(100, 200)I2",,,,2.088973045349121,,585882.0,1.9726710319519043,0.1163020133972168
ILP,100,0.3,"RNDN100D0.3R0.002P(25, 125)I0",579751.0,579751.0,14.0,7.056101083755493,0.0,,,
MILP,100,0.3,"RNDN100D0.3R0.002P(25, 125)I0",579707.5,579751.0,15.0,2.644012928009033,0.0075032212104851,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.002P(25, 125)I0",,,,3.666940927505493,,584873.0,3.654575109481811,0.0123658180236816
ILP,100,0.3,"RNDN100D0.3R0.002P(25, 125)I1",578419.5395894421,578477.0,18.0,9.309882164001465,0.0099330501572093,,,
MILP,100,0.3,"RNDN100D0.3R0.002P(25, 125)I1",578460.0,578460.0,20.0,2.9266469478607178,0.0,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.002P(25, 125)I1",,,,3.095468282699585,,583885.0,2.991072177886963,0.104396104812622
ILP,100,0.3,"RNDN100D0.3R0.002P(25, 125)I2",583095.0,583124.0,10.0,17.92983603477478,0.0049732132445243,,,
MILP,100,0.3,"RNDN100D0.3R0.002P(25, 125)I2",583105.0000000001,583124.0,19.0,3.7550790309906006,0.0032583121257028,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.002P(25, 125)I2",,,,7.103931903839111,,589064.0,7.050421953201294,0.0535099506378173
ILP,100,0.3,"RNDN100D0.3R0.002P(50, 150)I0",778588.6666666672,778610.0,14.0,9.09499216079712,0.0027399254225851,,,
MILP,100,0.3,"RNDN100D0.3R0.002P(50, 150)I0",778565.0,778610.0,21.0,3.365365982055664,0.0057795301884126,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.002P(50, 150)I0",,,,5.299113988876343,,784374.0,5.214563846588135,0.084550142288208
ILP,100,0.3,"RNDN100D0.3R0.002P(50, 150)I1",777912.7180616736,777952.0,15.0,14.511775016784668,0.0050494038612187,,,
MILP,100,0.3,"RNDN100D0.3R0.002P(50, 150)I1",777889.2272727273,777952.0,16.0,6.125317096710205,0.0080689717710997,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.002P(50, 150)I1",,,,6.96750020980835,,781307.0,6.944195032119751,0.0233051776885986
ILP,100,0.3,"RNDN100D0.3R0.002P(50, 150)I2",775902.3592814386,775970.0,11.0,9.179649114608765,0.0087169244379762,,,
MILP,100,0.3,"RNDN100D0.3R0.002P(50, 150)I2",775970.0,775970.0,11.0,1.6476750373840332,0.0,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.002P(50, 150)I2",,,,3.063302755355835,,783286.0,3.0313949584960938,0.0319077968597412
ILP,100,0.3,"RNDN100D0.3R0.002P(75, 175)I0",974599.3295454548,974672.0,10.0,7.757056951522827,0.0074558881906097,,,
MILP,100,0.3,"RNDN100D0.3R0.002P(75, 175)I0",974590.7857142856,974672.0,16.0,2.731534957885742,0.0083324734592066,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.002P(75, 175)I0",,,,2.758061170578003,,982525.0,2.7415549755096436,0.0165061950683593
ILP,100,0.3,"RNDN100D0.3R0.002P(75, 175)I1",968230.0377358476,968293.0,19.0,11.652099132537842,0.0065023979469516,,,
MILP,100,0.3,"RNDN100D0.3R0.002P(75, 175)I1",968293.0,968293.0,15.0,2.9391798973083496,0.0,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.002P(75, 175)I1",,,,3.0926716327667236,,975668.0,2.983317613601685,0.109354019165039
ILP,100,0.3,"RNDN100D0.3R0.002P(75, 175)I2",967572.1951219522,967616.0,12.0,12.8913152217865,0.0045270931906648,,,
MILP,100,0.3,"RNDN100D0.3R0.002P(75, 175)I2",967543.6170212766,967616.0,24.0,4.168876886367798,0.0074805479367212,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.002P(75, 175)I2",,,,4.564443111419678,,973467.0,4.551624059677124,0.0128190517425537
ILP,100,0.3,"RNDN100D0.3R0.002P(100, 200)I0",1164983.6200000003,1165047.0,7.0,9.494095802307127,0.0054401238748012,,,
MILP,100,0.3,"RNDN100D0.3R0.002P(100, 200)I0",1164941.7692307692,1165047.0,16.0,2.803899049758911,0.0090323196601297,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.002P(100, 200)I0",,,,2.814635992050171,,1171070.0,2.7393500804901123,0.0752859115600586
ILP,100,0.3,"RNDN100D0.3R0.002P(100, 200)I1",1166993.5957446815,1167067.0,13.0,14.454848051071169,0.0062896350696622,,,
MILP,100,0.3,"RNDN100D0.3R0.002P(100, 200)I1",1167051.5,1167067.0,26.0,6.380633115768433,0.0013281156951571,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.002P(100, 200)I1",,,,8.957217931747437,,1175043.0,8.802855968475342,0.1543619632720947
ILP,100,0.3,"RNDN100D0.3R0.002P(100, 200)I2",1158584.0,1158584.0,17.0,15.635604858398438,0.0,,,
MILP,100,0.3,"RNDN100D0.3R0.002P(100, 200)I2",1158501.3333333333,1158584.0,24.0,5.198303937911987,0.0071351465812357,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.002P(100, 200)I2",,,,4.26607346534729,,1168891.0,4.251765251159668,0.014308214187622
ILP,100,0.3,"RNDN100D0.3R0.003P(25, 125)I0",882199.0,882199.0,11.0,27.273107051849365,0.0,,,
MILP,100,0.3,"RNDN100D0.3R0.003P(25, 125)I0",882130.0476190477,882199.0,18.0,5.870074987411499,0.0078159668002694,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.003P(25, 125)I0",,,,7.134974718093872,,880042.0,7.104158878326416,0.030815839767456
ILP,100,0.3,"RNDN100D0.3R0.003P(25, 125)I1",885750.0,885750.0,20.0,46.36909008026123,0.0,,,
MILP,100,0.3,"RNDN100D0.3R0.003P(25, 125)I1",885706.4411764706,885750.0,21.0,11.28690791130066,0.0049177333931016,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.003P(25, 125)I1",,,,10.531306743621826,,884190.0,10.447232723236084,0.0840740203857421
ILP,100,0.3,"RNDN100D0.3R0.003P(25, 125)I2",875722.5624999992,875803.0,16.0,15.291157960891724,0.0091844284617448,,,
MILP,100,0.3,"RNDN100D0.3R0.003P(25, 125)I2",875778.9714285713,875803.0,20.0,5.023226022720337,0.0027436046038585,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.003P(25, 125)I2",,,,7.737651824951172,,872868.0,7.604161024093628,0.1334908008575439
ILP,100,0.3,"RNDN100D0.3R0.003P(50, 150)I0",1179651.0,1179651.0,5.0,10.343471050262451,0.0,,,
MILP,100,0.3,"RNDN100D0.3R0.003P(50, 150)I0",1179651.0,1179651.0,7.0,2.0896360874176025,0.0,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.003P(50, 150)I0",,,,2.0854921340942383,,1178003.0,2.017091989517212,0.0684001445770263
ILP,100,0.3,"RNDN100D0.3R0.003P(50, 150)I1",1172444.0,1172444.0,13.0,18.118561029434204,0.0,,,
MILP,100,0.3,"RNDN100D0.3R0.003P(50, 150)I1",1172338.905511811,1172444.0,27.0,6.772347927093506,0.008963710692288,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.003P(50, 150)I1",,,,6.128441095352173,,1170517.0,5.991863965988159,0.1365771293640136
ILP,100,0.3,"RNDN100D0.3R0.003P(50, 150)I2",1177610.773809523,1177667.0,16.0,28.54680585861206,0.0047743708940369,,,
MILP,100,0.3,"RNDN100D0.3R0.003P(50, 150)I2",1177594.2,1177667.0,27.0,5.488158941268921,0.0061817135064535,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.003P(50, 150)I2",,,,5.396783351898193,,1173700.0,5.35135817527771,0.0454251766204834
ILP,100,0.3,"RNDN100D0.3R0.003P(75, 175)I0",1469005.5067567567,1469064.0,18.0,34.83482003211975,0.0039816674592333,,,
MILP,100,0.3,"RNDN100D0.3R0.003P(75, 175)I0",1468919.4166666667,1469064.0,16.0,5.1130530834198,0.0098418675655557,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.003P(75, 175)I0",,,,7.572221994400024,,1459130.0,7.540042877197266,0.0321791172027587
ILP,100,0.3,"RNDN100D0.3R0.003P(75, 175)I1",1476777.5000000002,1476862.0,22.0,29.082623958587646,0.0057215907782695,,,
MILP,100,0.3,"RNDN100D0.3R0.003P(75, 175)I1",1476745.0,1476862.0,28.0,16.398798942565918,0.0079222026160873,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.003P(75, 175)I1",,,,12.990492105484009,,1469798.0,12.877861976623535,0.1126301288604736
ILP,100,0.3,"RNDN100D0.3R0.003P(75, 175)I2",1475581.4352806378,1475658.0,13.0,104.99337100982666,0.0051885138265224,,,
MILP,100,0.3,"RNDN100D0.3R0.003P(75, 175)I2",1475540.4928044502,1475658.0,14.0,48.21194911003113,0.0079630372044053,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.003P(75, 175)I2",,,,22.275468826293945,,1467770.0,22.16130805015564,0.1141607761383056
ILP,100,0.3,"RNDN100D0.3R0.003P(100, 200)I0",1768979.164389802,1769152.0,17.0,30.35797691345215,0.0097694042229322,,,
MILP,100,0.3,"RNDN100D0.3R0.003P(100, 200)I0",1768977.6666666667,1769152.0,29.0,9.395090103149414,0.009854061908375,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.003P(100, 200)I0",,,,7.943128824234009,,1760797.0,7.9209136962890625,0.0222151279449462
ILP,100,0.3,"RNDN100D0.3R0.003P(100, 200)I1",1755172.8529411787,1755188.0,6.0,30.999194145202637,0.0008629878292971,,,
MILP,100,0.3,"RNDN100D0.3R0.003P(100, 200)I1",1755089.5381818183,1755188.0,26.0,7.349560976028442,0.005609759078895,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.003P(100, 200)I1",,,,6.538696765899658,,1750258.0,6.441703796386719,0.0969929695129394
ILP,100,0.3,"RNDN100D0.3R0.003P(100, 200)I2",1763122.0,1763122.0,15.0,25.247735023498535,0.0,,,
MILP,100,0.3,"RNDN100D0.3R0.003P(100, 200)I2",1763047.4772727275,1763122.0,18.0,9.418560028076172,0.0042267481928348,,,
Matheuristic,100,0.3,"RNDN100D0.3R0.003P(100, 200)I2",,,,13.555741786956789,,1756799.0,13.467659711837769,0.0880820751190185
ILP,200,0.1,"RNDN200D0.1R0.0001P(25, 125)I0",34668.0,34668.0,6.0,1.0535988807678225,0.0,,,
MILP,200,0.1,"RNDN200D0.1R0.0001P(25, 125)I0",34668.0,34668.0,11.0,1.7506380081176758,0.0,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0001P(25, 125)I0",,,,1.3091058731079102,,42001.0,1.0685949325561523,0.2405109405517578
ILP,200,0.1,"RNDN200D0.1R0.0001P(25, 125)I1",35722.0,35722.0,7.0,1.7443549633026123,0.0,,,
MILP,200,0.1,"RNDN200D0.1R0.0001P(25, 125)I1",35722.0,35722.0,10.0,2.0212979316711426,0.0,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0001P(25, 125)I1",,,,1.1440682411193848,,43059.0,0.8411693572998047,0.3028988838195801
ILP,200,0.1,"RNDN200D0.1R0.0001P(25, 125)I2",35100.0,35100.0,5.0,0.6728301048278809,0.0,,,
MILP,200,0.1,"RNDN200D0.1R0.0001P(25, 125)I2",35100.0,35100.0,14.0,3.1058709621429443,0.0,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0001P(25, 125)I2",,,,1.627211093902588,,42469.0,1.497593879699707,0.1296172142028808
ILP,200,0.1,"RNDN200D0.1R0.0001P(50, 150)I0",45637.0,45637.0,4.0,0.5914888381958008,0.0,,,
MILP,200,0.1,"RNDN200D0.1R0.0001P(50, 150)I0",45637.0,45637.0,12.0,4.3491621017456055,0.0,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0001P(50, 150)I0",,,,2.18061900138855,,55917.0,1.7058041095733645,0.4748148918151855
ILP,200,0.1,"RNDN200D0.1R0.0001P(50, 150)I1",47398.0,47398.0,24.0,9.647352933883669,0.0,,,
MILP,200,0.1,"RNDN200D0.1R0.0001P(50, 150)I1",47398.0,47398.0,9.0,3.961961030960083,0.0,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0001P(50, 150)I1",,,,2.2948739528656006,,55708.0,2.186924934387207,0.1079490184783935
ILP,200,0.1,"RNDN200D0.1R0.0001P(50, 150)I2",47869.0,47869.0,11.0,2.232555866241455,0.0,,,
MILP,200,0.1,"RNDN200D0.1R0.0001P(50, 150)I2",47869.0,47869.0,10.0,2.89090895652771,0.0,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0001P(50, 150)I2",,,,2.7130589485168457,,57384.0,2.1695780754089355,0.5434808731079102
ILP,200,0.1,"RNDN200D0.1R0.0001P(75, 175)I0",59313.0,59313.0,10.0,2.7840869426727295,0.0,,,
MILP,200,0.1,"RNDN200D0.1R0.0001P(75, 175)I0",59313.0,59313.0,14.0,4.119269132614136,0.0,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0001P(75, 175)I0",,,,3.586757183074951,,70640.0,3.321315288543701,0.26544189453125
ILP,200,0.1,"RNDN200D0.1R0.0001P(75, 175)I1",59008.0,59008.0,9.0,3.538451910018921,0.0,,,
MILP,200,0.1,"RNDN200D0.1R0.0001P(75, 175)I1",59008.0,59008.0,10.0,5.695963144302368,0.0,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0001P(75, 175)I1",,,,2.677861213684082,,70551.0,2.4645750522613525,0.2132861614227295
ILP,200,0.1,"RNDN200D0.1R0.0001P(75, 175)I2",59401.0,59401.0,8.0,2.534006118774414,0.0,,,
MILP,200,0.1,"RNDN200D0.1R0.0001P(75, 175)I2",59401.0,59401.0,9.0,3.0034091472625732,0.0,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0001P(75, 175)I2",,,,2.4475879669189453,,70832.0,2.169771909713745,0.2778160572052002
ILP,200,0.1,"RNDN200D0.1R0.0001P(100, 200)I0",72361.0,72361.0,13.0,3.1578969955444336,0.0,,,
MILP,200,0.1,"RNDN200D0.1R0.0001P(100, 200)I0",72357.95950155765,72361.0,9.0,2.161534070968628,0.004201846909732,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0001P(100, 200)I0",,,,2.966615915298462,,84873.0,2.755934000015259,0.2106819152832031
ILP,200,0.1,"RNDN200D0.1R0.0001P(100, 200)I1",70490.0,70490.0,17.0,5.1891210079193115,0.0,,,
MILP,200,0.1,"RNDN200D0.1R0.0001P(100, 200)I1",70490.0,70490.0,6.0,0.98675799369812,0.0,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0001P(100, 200)I1",,,,2.417269229888916,,82971.0,2.0062570571899414,0.4110121726989746
ILP,200,0.1,"RNDN200D0.1R0.0001P(100, 200)I2",69932.0,69932.0,9.0,3.4387049674987793,0.0,,,
MILP,200,0.1,"RNDN200D0.1R0.0001P(100, 200)I2",69932.0,69932.0,10.0,5.9744179248809814,0.0,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0001P(100, 200)I2",,,,2.1646621227264404,,84888.0,2.120833158493042,0.0438289642333984
ILP,200,0.1,"RNDN200D0.1R0.0002P(25, 125)I0",82769.0,82769.0,12.0,7.192541837692261,0.0,,,
MILP,200,0.1,"RNDN200D0.1R0.0002P(25, 125)I0",82765.59770114941,82769.0,18.0,6.238848924636841,0.0041105955739339,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0002P(25, 125)I0",,,,2.5889551639556885,,85611.0,2.3897972106933594,0.1991579532623291
ILP,200,0.1,"RNDN200D0.1R0.0002P(25, 125)I1",80713.0,80713.0,1.0,0.6831061840057373,0.0,,,
MILP,200,0.1,"RNDN200D0.1R0.0002P(25, 125)I1",80713.0,80713.0,5.0,3.1385021209716797,0.0,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0002P(25, 125)I1",,,,1.2063710689544678,,84080.0,0.9350459575653076,0.2713251113891601
ILP,200,0.1,"RNDN200D0.1R0.0002P(25, 125)I2",82430.0,82430.0,32.0,10.63698697090149,0.0,,,
MILP,200,0.1,"RNDN200D0.1R0.0002P(25, 125)I2",82430.0,82430.0,20.0,14.799591064453123,0.0,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0002P(25, 125)I2",,,,4.148128986358643,,85292.0,3.9225451946258545,0.225583791732788
ILP,200,0.1,"RNDN200D0.1R0.0002P(50, 150)I0",111665.0,111665.0,10.0,4.736059904098511,0.0,,,
MILP,200,0.1,"RNDN200D0.1R0.0002P(50, 150)I0",111665.0,111665.0,16.0,7.37237286567688,0.0,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0002P(50, 150)I0",,,,3.0158040523529053,,114477.0,2.576019048690796,0.4397850036621094
ILP,200,0.1,"RNDN200D0.1R0.0002P(50, 150)I1",109900.0,109900.0,8.0,2.9782350063323975,0.0,,,
MILP,200,0.1,"RNDN200D0.1R0.0002P(50, 150)I1",109895.57030636292,109900.0,15.0,11.50308609008789,0.0040306584504699,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0002P(50, 150)I1",,,,2.5736989974975586,,111800.0,2.5579569339752197,0.0157420635223388
ILP,200,0.1,"RNDN200D0.1R0.0002P(50, 150)I2",110117.0,110128.0,20.0,7.805217027664185,0.0099883771611216,,,
MILP,200,0.1,"RNDN200D0.1R0.0002P(50, 150)I2",110128.0,110128.0,21.0,6.106969833374023,0.0,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0002P(50, 150)I2",,,,2.119744300842285,,112755.0,2.071681022644043,0.0480632781982421
ILP,200,0.1,"RNDN200D0.1R0.0002P(75, 175)I0",138239.0,138239.0,6.0,1.276195049285889,0.0,,,
MILP,200,0.1,"RNDN200D0.1R0.0002P(75, 175)I0",138239.0,138239.0,16.0,3.427493095397949,0.0,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0002P(75, 175)I0",,,,1.0471432209014893,,142132.0,0.9578292369842528,0.0893139839172363
ILP,200,0.1,"RNDN200D0.1R0.0002P(75, 175)I1",137529.0,137529.0,14.0,7.417198896408081,0.0,,,
MILP,200,0.1,"RNDN200D0.1R0.0002P(75, 175)I1",137529.0,137529.0,15.0,5.79224705696106,0.0,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0002P(75, 175)I1",,,,4.799398183822632,,141019.0,4.166492223739624,0.6329059600830078
ILP,200,0.1,"RNDN200D0.1R0.0002P(75, 175)I2",136306.0,136313.0,7.0,5.78019118309021,0.0051352402192013,,,
MILP,200,0.1,"RNDN200D0.1R0.0002P(75, 175)I2",136313.0,136313.0,14.0,5.8631041049957275,0.0,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0002P(75, 175)I2",,,,1.1355462074279783,,140859.0,1.0998210906982422,0.0357251167297363
ILP,200,0.1,"RNDN200D0.1R0.0002P(100, 200)I0",166154.0,166159.0,21.0,18.691970109939575,0.0030091659193904,,,
MILP,200,0.1,"RNDN200D0.1R0.0002P(100, 200)I0",166159.0,166159.0,12.0,11.109174013137816,0.0,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0002P(100, 200)I0",,,,4.831827163696289,,169459.0,4.604541063308716,0.2272861003875732
ILP,200,0.1,"RNDN200D0.1R0.0002P(100, 200)I1",164707.0,164707.0,9.0,4.687508821487427,0.0,,,
MILP,200,0.1,"RNDN200D0.1R0.0002P(100, 200)I1",164707.0,164707.0,16.0,5.310333013534546,0.0,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0002P(100, 200)I1",,,,3.670387029647827,,168231.0,3.345310926437378,0.3250761032104492
ILP,200,0.1,"RNDN200D0.1R0.0002P(100, 200)I2",164627.0,164627.0,22.0,11.144999027252195,0.0,,,
MILP,200,0.1,"RNDN200D0.1R0.0002P(100, 200)I2",164611.26664241537,164627.0,21.0,6.055555820465088,0.0095569727837036,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0002P(100, 200)I2",,,,2.735804319381714,,169532.0,2.378251075744629,0.3575532436370849
ILP,200,0.1,"RNDN200D0.1R0.0003P(25, 125)I0",131333.0,131333.0,24.0,8.044981002807617,0.0,,,
MILP,200,0.1,"RNDN200D0.1R0.0003P(25, 125)I0",131325.28961748633,131333.0,8.0,3.3317980766296387,0.0058708645303715,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0003P(25, 125)I0",,,,2.5438530445098877,,129091.0,2.1635828018188477,0.38027024269104
ILP,200,0.1,"RNDN200D0.1R0.0003P(25, 125)I1",130878.0,130878.0,31.0,24.825554132461548,0.0,,,
MILP,200,0.1,"RNDN200D0.1R0.0003P(25, 125)I1",130878.0,130878.0,15.0,9.402059078216553,0.0,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0003P(25, 125)I1",,,,4.701598882675171,,128192.0,4.430660009384155,0.2709388732910156
ILP,200,0.1,"RNDN200D0.1R0.0003P(25, 125)I2",133140.0,133140.0,17.0,10.454137086868286,0.0,,,
MILP,200,0.1,"RNDN200D0.1R0.0003P(25, 125)I2",133140.0,133140.0,10.0,4.686227798461914,0.0,,,
Matheuristic,200,0.1,"RNDN200D0.1R0.0003P(25, 125)I2",,,,4.829658269882202,,129015.0,4.6556620597839355,0.1739962100982666
